period,respondent,respondent-name,type,type-name,value,value-units
2024-04-04T18,PJM,"PJM Interconnection, LLC",D,Demand,90167,megawatthours
2024-04-04T17,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70507,megawatthours
2024-04-04T17,PJM,"PJM Interconnection, LLC",D,Demand,90190,megawatthours
2024-04-04T16,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71538,megawatthours
2024-04-04T16,PJM,"PJM Interconnection, LLC",D,Demand,91092,megawatthours
2024-04-04T15,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72237,megawatthours
2024-04-04T15,PJM,"PJM Interconnection, LLC",D,Demand,92804,megawatthours
2024-04-04T14,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,73168,megawatthours
2024-04-04T14,PJM,"PJM Interconnection, LLC",D,Demand,93735,megawatthours
2024-04-04T13,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,73290,megawatthours
2024-04-04T13,PJM,"PJM Interconnection, LLC",D,Demand,95152,megawatthours
2024-04-04T12,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71189,megawatthours
2024-04-04T12,PJM,"PJM Interconnection, LLC",D,Demand,95434,megawatthours
2024-04-04T11,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,66203,megawatthours
2024-04-04T11,PJM,"PJM Interconnection, LLC",D,Demand,91448,megawatthours
2024-04-04T10,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62835,megawatthours
2024-04-04T10,PJM,"PJM Interconnection, LLC",D,Demand,84652,megawatthours
2024-04-04T09,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61374,megawatthours
2024-04-04T09,PJM,"PJM Interconnection, LLC",D,Demand,81188,megawatthours
2024-04-04T08,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60855,megawatthours
2024-04-04T08,PJM,"PJM Interconnection, LLC",D,Demand,80326,megawatthours
2024-04-04T07,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61208,megawatthours
2024-04-04T07,PJM,"PJM Interconnection, LLC",D,Demand,80691,megawatthours
2024-04-04T06,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62058,megawatthours
2024-04-04T06,PJM,"PJM Interconnection, LLC",D,Demand,80831,megawatthours
2024-04-04T05,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,63845,megawatthours
2024-04-04T05,PJM,"PJM Interconnection, LLC",D,Demand,81277,megawatthours
2024-04-04T04,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,66501,megawatthours
2024-04-04T04,PJM,"PJM Interconnection, LLC",D,Demand,83904,megawatthours
2024-04-04T03,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69626,megawatthours
2024-04-04T03,PJM,"PJM Interconnection, LLC",D,Demand,87649,megawatthours
2024-04-04T02,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71970,megawatthours
2024-04-04T02,PJM,"PJM Interconnection, LLC",D,Demand,91801,megawatthours
2024-04-04T01,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71697,megawatthours
2024-04-04T01,PJM,"PJM Interconnection, LLC",D,Demand,94215,megawatthours
2024-04-04T00,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70747,megawatthours
2024-04-04T00,PJM,"PJM Interconnection, LLC",D,Demand,93564,megawatthours
2024-04-03T23,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70180,megawatthours
2024-04-03T23,PJM,"PJM Interconnection, LLC",D,Demand,92593,megawatthours
2024-04-03T22,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69645,megawatthours
2024-04-03T22,PJM,"PJM Interconnection, LLC",D,Demand,92332,megawatthours
2024-04-03T21,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,68930,megawatthours
2024-04-03T21,PJM,"PJM Interconnection, LLC",D,Demand,91871,megawatthours
2024-04-03T20,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69023,megawatthours
2024-04-03T20,PJM,"PJM Interconnection, LLC",D,Demand,91926,megawatthours
2024-04-03T19,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69572,megawatthours
2024-04-03T19,PJM,"PJM Interconnection, LLC",D,Demand,92857,megawatthours
2024-04-03T18,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69919,megawatthours
2024-04-03T18,PJM,"PJM Interconnection, LLC",D,Demand,93146,megawatthours
2024-04-03T17,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70428,megawatthours
2024-04-03T17,PJM,"PJM Interconnection, LLC",D,Demand,93437,megawatthours
2024-04-03T16,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71073,megawatthours
2024-04-03T16,PJM,"PJM Interconnection, LLC",D,Demand,93835,megawatthours
2024-04-03T15,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71405,megawatthours
2024-04-03T15,PJM,"PJM Interconnection, LLC",D,Demand,93799,megawatthours
2024-04-03T14,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71490,megawatthours
2024-04-03T14,PJM,"PJM Interconnection, LLC",D,Demand,93055,megawatthours
2024-04-03T13,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71112,megawatthours
2024-04-03T13,PJM,"PJM Interconnection, LLC",D,Demand,91962,megawatthours
2024-04-03T12,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,68566,megawatthours
2024-04-03T12,PJM,"PJM Interconnection, LLC",D,Demand,89626,megawatthours
2024-04-03T11,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,63999,megawatthours
2024-04-03T11,PJM,"PJM Interconnection, LLC",D,Demand,84595,megawatthours
2024-04-03T10,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60463,megawatthours
2024-04-03T10,PJM,"PJM Interconnection, LLC",D,Demand,78430,megawatthours
2024-04-03T09,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,58792,megawatthours
2024-04-03T09,PJM,"PJM Interconnection, LLC",D,Demand,75796,megawatthours
2024-04-03T08,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,58861,megawatthours
2024-04-03T08,PJM,"PJM Interconnection, LLC",D,Demand,74962,megawatthours
2024-04-03T07,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,59417,megawatthours
2024-04-03T07,PJM,"PJM Interconnection, LLC",D,Demand,75090,megawatthours
2024-04-03T06,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60789,megawatthours
2024-04-03T06,PJM,"PJM Interconnection, LLC",D,Demand,75983,megawatthours
2024-04-03T05,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62817,megawatthours
2024-04-03T05,PJM,"PJM Interconnection, LLC",D,Demand,77541,megawatthours
2024-04-03T04,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,65818,megawatthours
2024-04-03T04,PJM,"PJM Interconnection, LLC",D,Demand,79932,megawatthours
2024-04-03T03,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69042,megawatthours
2024-04-03T03,PJM,"PJM Interconnection, LLC",D,Demand,83269,megawatthours
2024-04-03T02,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71582,megawatthours
2024-04-03T02,PJM,"PJM Interconnection, LLC",D,Demand,87557,megawatthours
2024-04-03T01,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72005,megawatthours
2024-04-03T01,PJM,"PJM Interconnection, LLC",D,Demand,90269,megawatthours
2024-04-03T00,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71818,megawatthours
2024-04-03T00,PJM,"PJM Interconnection, LLC",D,Demand,90756,megawatthours
2024-04-02T23,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71786,megawatthours
2024-04-02T23,PJM,"PJM Interconnection, LLC",D,Demand,90487,megawatthours
2024-04-02T22,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71656,megawatthours
2024-04-02T22,PJM,"PJM Interconnection, LLC",D,Demand,90387,megawatthours
2024-04-02T21,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71896,megawatthours
2024-04-02T21,PJM,"PJM Interconnection, LLC",D,Demand,89348,megawatthours
2024-04-02T20,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72118,megawatthours
2024-04-02T20,PJM,"PJM Interconnection, LLC",D,Demand,89340,megawatthours
2024-04-02T19,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72754,megawatthours
2024-04-02T19,PJM,"PJM Interconnection, LLC",D,Demand,90290,megawatthours
2024-04-02T18,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72825,megawatthours
2024-04-02T18,PJM,"PJM Interconnection, LLC",D,Demand,90684,megawatthours
2024-04-02T17,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72561,megawatthours
2024-04-02T17,PJM,"PJM Interconnection, LLC",D,Demand,90667,megawatthours
2024-04-02T16,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72198,megawatthours
2024-04-02T16,PJM,"PJM Interconnection, LLC",D,Demand,90329,megawatthours
2024-04-02T15,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71263,megawatthours
2024-04-02T15,PJM,"PJM Interconnection, LLC",D,Demand,90475,megawatthours
2024-04-02T14,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70441,megawatthours
2024-04-02T14,PJM,"PJM Interconnection, LLC",D,Demand,89843,megawatthours
2024-04-02T13,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69563,megawatthours
2024-04-02T13,PJM,"PJM Interconnection, LLC",D,Demand,88745,megawatthours
2024-04-02T12,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,67362,megawatthours
2024-04-02T12,PJM,"PJM Interconnection, LLC",D,Demand,86503,megawatthours
2024-04-02T11,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,63417,megawatthours
2024-04-02T11,PJM,"PJM Interconnection, LLC",D,Demand,81816,megawatthours
2024-04-02T10,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60196,megawatthours
2024-04-02T10,PJM,"PJM Interconnection, LLC",D,Demand,76426,megawatthours
2024-04-02T09,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,59436,megawatthours
2024-04-02T09,PJM,"PJM Interconnection, LLC",D,Demand,73935,megawatthours
2024-04-02T08,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,59863,megawatthours
2024-04-02T08,PJM,"PJM Interconnection, LLC",D,Demand,72826,megawatthours
2024-04-02T07,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60396,megawatthours
2024-04-02T07,PJM,"PJM Interconnection, LLC",D,Demand,73093,megawatthours
2024-04-02T06,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61585,megawatthours
2024-04-02T06,PJM,"PJM Interconnection, LLC",D,Demand,74136,megawatthours
2024-04-02T05,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,63506,megawatthours
2024-04-02T05,PJM,"PJM Interconnection, LLC",D,Demand,75992,megawatthours
2024-04-02T04,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,66417,megawatthours
2024-04-02T04,PJM,"PJM Interconnection, LLC",D,Demand,78712,megawatthours
2024-04-02T03,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70224,megawatthours
2024-04-02T03,PJM,"PJM Interconnection, LLC",D,Demand,81830,megawatthours
2024-04-02T02,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72530,megawatthours
2024-04-02T02,PJM,"PJM Interconnection, LLC",D,Demand,85816,megawatthours
2024-04-02T01,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72819,megawatthours
2024-04-02T01,PJM,"PJM Interconnection, LLC",D,Demand,88941,megawatthours
2024-04-02T00,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72563,megawatthours
2024-04-02T00,PJM,"PJM Interconnection, LLC",D,Demand,88734,megawatthours
2024-04-01T23,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72307,megawatthours
2024-04-01T23,PJM,"PJM Interconnection, LLC",D,Demand,87628,megawatthours
2024-04-01T22,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71680,megawatthours
2024-04-01T22,PJM,"PJM Interconnection, LLC",D,Demand,86990,megawatthours
2024-04-01T21,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71624,megawatthours
2024-04-01T21,PJM,"PJM Interconnection, LLC",D,Demand,86182,megawatthours
2024-04-01T20,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71825,megawatthours
2024-04-01T20,PJM,"PJM Interconnection, LLC",D,Demand,86145,megawatthours
2024-04-01T19,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72039,megawatthours
2024-04-01T19,PJM,"PJM Interconnection, LLC",D,Demand,86826,megawatthours
2024-04-01T18,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71805,megawatthours
2024-04-01T18,PJM,"PJM Interconnection, LLC",D,Demand,86966,megawatthours
2024-04-01T17,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71450,megawatthours
2024-04-01T17,PJM,"PJM Interconnection, LLC",D,Demand,87606,megawatthours
2024-04-01T16,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70926,megawatthours
2024-04-01T16,PJM,"PJM Interconnection, LLC",D,Demand,88242,megawatthours
2024-04-01T15,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70001,megawatthours
2024-04-01T15,PJM,"PJM Interconnection, LLC",D,Demand,88493,megawatthours
2024-04-01T14,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,68975,megawatthours
2024-04-01T14,PJM,"PJM Interconnection, LLC",D,Demand,87475,megawatthours
2024-04-01T13,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,67665,megawatthours
2024-04-01T13,PJM,"PJM Interconnection, LLC",D,Demand,85716,megawatthours
2024-04-01T12,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,64929,megawatthours
2024-04-01T12,PJM,"PJM Interconnection, LLC",D,Demand,83182,megawatthours
2024-04-01T11,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60662,megawatthours
2024-04-01T11,PJM,"PJM Interconnection, LLC",D,Demand,78240,megawatthours
2024-04-01T10,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,57162,megawatthours
2024-04-01T10,PJM,"PJM Interconnection, LLC",D,Demand,73095,megawatthours
2024-04-01T09,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,55497,megawatthours
2024-04-01T09,PJM,"PJM Interconnection, LLC",D,Demand,70091,megawatthours
2024-04-01T08,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,55571,megawatthours
2024-04-01T08,PJM,"PJM Interconnection, LLC",D,Demand,69062,megawatthours
2024-04-01T07,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,56498,megawatthours
2024-04-01T07,PJM,"PJM Interconnection, LLC",D,Demand,69017,megawatthours
2024-04-01T06,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,57434,megawatthours
2024-04-01T06,PJM,"PJM Interconnection, LLC",D,Demand,69456,megawatthours
2024-04-01T05,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,59118,megawatthours
2024-04-01T05,PJM,"PJM Interconnection, LLC",D,Demand,70929,megawatthours
2024-04-01T04,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61421,megawatthours
2024-04-01T04,PJM,"PJM Interconnection, LLC",D,Demand,72607,megawatthours
2024-04-01T03,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,63226,megawatthours
2024-04-01T03,PJM,"PJM Interconnection, LLC",D,Demand,74733,megawatthours
2024-04-01T02,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,65135,megawatthours
2024-04-01T02,PJM,"PJM Interconnection, LLC",D,Demand,77285,megawatthours
2024-04-01T01,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,64639,megawatthours
2024-04-01T01,PJM,"PJM Interconnection, LLC",D,Demand,78429,megawatthours
2024-04-01T00,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62972,megawatthours
2024-04-01T00,PJM,"PJM Interconnection, LLC",D,Demand,76111,megawatthours
2024-03-31T23,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61938,megawatthours
2024-03-31T23,PJM,"PJM Interconnection, LLC",D,Demand,73567,megawatthours
2024-03-31T22,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61031,megawatthours
2024-03-31T22,PJM,"PJM Interconnection, LLC",D,Demand,71873,megawatthours
2024-03-31T21,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60312,megawatthours
2024-03-31T21,PJM,"PJM Interconnection, LLC",D,Demand,71069,megawatthours
2024-03-31T20,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60033,megawatthours
2024-03-31T20,PJM,"PJM Interconnection, LLC",D,Demand,70677,megawatthours
2024-03-31T19,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60193,megawatthours
2024-03-31T19,PJM,"PJM Interconnection, LLC",D,Demand,71047,megawatthours
2024-03-31T18,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60737,megawatthours
2024-03-31T18,PJM,"PJM Interconnection, LLC",D,Demand,72419,megawatthours
2024-03-31T17,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61145,megawatthours
2024-03-31T17,PJM,"PJM Interconnection, LLC",D,Demand,73868,megawatthours
2024-03-31T16,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61241,megawatthours
2024-03-31T16,PJM,"PJM Interconnection, LLC",D,Demand,74623,megawatthours
2024-03-31T15,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61184,megawatthours
2024-03-31T15,PJM,"PJM Interconnection, LLC",D,Demand,74730,megawatthours
2024-03-31T14,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60098,megawatthours
2024-03-31T14,PJM,"PJM Interconnection, LLC",D,Demand,74598,megawatthours
2024-03-31T13,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,58028,megawatthours
2024-03-31T13,PJM,"PJM Interconnection, LLC",D,Demand,74321,megawatthours
2024-03-31T12,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,56260,megawatthours
2024-03-31T12,PJM,"PJM Interconnection, LLC",D,Demand,73537,megawatthours
2024-03-31T11,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,54652,megawatthours
2024-03-31T11,PJM,"PJM Interconnection, LLC",D,Demand,71437,megawatthours
2024-03-31T10,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,54360,megawatthours
2024-03-31T10,PJM,"PJM Interconnection, LLC",D,Demand,69338,megawatthours
2024-03-31T09,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,54521,megawatthours
2024-03-31T09,PJM,"PJM Interconnection, LLC",D,Demand,68254,megawatthours
2024-03-31T08,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,55268,megawatthours
2024-03-31T08,PJM,"PJM Interconnection, LLC",D,Demand,68092,megawatthours
2024-03-31T07,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,55856,megawatthours
2024-03-31T07,PJM,"PJM Interconnection, LLC",D,Demand,68464,megawatthours
2024-03-31T06,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,56782,megawatthours
2024-03-31T06,PJM,"PJM Interconnection, LLC",D,Demand,69525,megawatthours
